19_d500_24_0_badger_2016-06-01,19_d500_24_1_badger_2009-09-01,2_d500_43_0_badger_2014-07-01,2_d500_43_1_badger_2015-09-01,2_d500_43_2_badger_2014-09-01,2_d500_43_3_badger_2012-07-01,2_d500_6_0_badger_2017-08-01,2_d500_80_1_badger_2018-05-01,2_d500_83_1_badger_2018-06-01,2_d500_83_2_badger_2020-02-01,2_d500_84_4_badger_2017-06-01,2_d500_9_0_badger_2011-07-01,2_d500_9_2_badger_2012-01-01,2_d500_9_3_badger_2012-02-01,2_d500_9_4_badger_2016-09-01,2_d500_9_5_badger_2014-05-01,40002127_11_cattle_2013-12-01,40002127_12_cattle_2013-12-01,40002127_13_cattle_2013-12-01,40002127_16_cattle_2015-12-01,40002127_18_cattle_2015-12-01,40002127_19_cattle_2020-02-01,40002127_20_cattle_2020-02-01,40089001_0_cattle_2011-07-01,40089001_10_cattle_2011-07-01,40089001_11_cattle_2011-04-01,40089001_12_cattle_2011-07-01,40089001_13_cattle_2011-07-01,40089001_14_cattle_2011-07-01,40089001_15_cattle_2011-07-01,40089001_16_cattle_2011-07-01,40089001_17_cattle_2011-07-01,40089001_18_cattle_2011-06-01,40089001_19_cattle_2011-07-01,40089001_1_cattle_2011-07-01,40089001_20_cattle_2011-07-01,40089001_21_cattle_2011-01-01,40089001_22_cattle_2011-07-01,40089001_23_cattle_2011-07-01,40089001_24_cattle_2011-07-01,40089001_25_cattle_2011-07-01,40089001_26_cattle_2011-07-01,40089001_27_cattle_2011-07-01,40089001_28_cattle_2011-04-01,40089001_29_cattle_2011-07-01,40089001_2_cattle_2011-07-01,40089001_30_cattle_2011-07-01,40089001_31_cattle_2011-07-01,40089001_32_cattle_2011-07-01,40089001_33_cattle_2011-07-01,40089001_34_cattle_2011-07-01,40089001_35_cattle_2011-07-01,40089001_36_cattle_2011-07-01,40089001_37_cattle_2011-07-01,40089001_38_cattle_2011-07-01,40089001_39_cattle_2011-07-01,40089001_3_cattle_2011-07-01,40089001_40_cattle_2011-07-01,40089001_41_cattle_2011-07-01,40089001_42_cattle_2011-07-01,40089001_4_cattle_2011-07-01,40089001_5_cattle_2011-07-01,40089001_6_cattle_2011-07-01,40089001_7_cattle_2011-07-01,40089001_8_cattle_2011-07-01,40089001_9_cattle_2011-07-01,40089077_0_cattle_2012-11-01,40089077_1_cattle_2012-12-01,40089077_2_cattle_2012-12-01,40089077_3_cattle_2012-12-01,40270033_0_cattle_2013-12-01,40270058_0_cattle_2013-02-01,40270058_10_cattle_2013-02-01,40270058_11_cattle_2013-02-01,40270058_12_cattle_2013-02-01,40270058_13_cattle_2013-02-01,40270058_14_cattle_2013-02-01,40270058_15_cattle_2013-02-01,40270058_16_cattle_2013-02-01,40270058_17_cattle_2013-02-01,40270058_18_cattle_2013-02-01,40270058_19_cattle_2013-02-01,40270058_1_cattle_2013-02-01,40270058_20_cattle_2013-02-01,40270058_21_cattle_2013-02-01,40270058_22_cattle_2013-02-01,40270058_23_cattle_2013-02-01,40270058_24_cattle_2013-02-01,40270058_2_cattle_2013-02-01,40270058_3_cattle_2013-01-01,40270058_4_cattle_2013-02-01,40270058_5_cattle_2013-01-01,40270058_6_cattle_2013-02-01,40270058_7_cattle_2013-02-01,40270058_8_cattle_2013-02-01,40270058_9_cattle_2013-02-01,45_d500_160_0_badger_2020-02-01,64135060_1_cattle_2018-02-01,64135060_2_cattle_2018-04-01,64135060_4_cattle_2019-07-01,64135093_6_cattle_2020-02-01,64135109_0_cattle_2016-12-01,64135109_1_cattle_2016-12-01,64420015_0_cattle_2009-12-01,64420015_10_cattle_2009-12-01,64420015_11_cattle_2009-12-01,64420015_12_cattle_2009-12-01,64420015_13_cattle_2009-04-01,64420015_14_cattle_2009-12-01,64420015_15_cattle_2009-12-01,64420015_16_cattle_2009-12-01,64420015_17_cattle_2009-11-01,64420015_18_cattle_2009-12-01,64420015_19_cattle_2009-12-01,64420015_1_cattle_2009-12-01,64420015_20_cattle_2009-12-01,64420015_21_cattle_2009-12-01,64420015_22_cattle_2009-12-01,64420015_23_cattle_2009-12-01,64420015_24_cattle_2009-12-01,64420015_2_cattle_2009-06-01,64420015_3_cattle_2009-12-01,64420015_4_cattle_2009-12-01,64420015_5_cattle_2008-06-01,64420015_6_cattle_2009-11-01,64420015_7_cattle_2009-12-01,64420015_8_cattle_2009-12-01,64420015_9_cattle_2009-12-01
0,0,0,0,0,0.01079784043191361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006598680263947213,0,0,0,0.007998400319936016,0,0,0.007398520295940815,0,0,0,0.007398520295940815,0,0,0,3.999200159968006e-4,0,0,0.011597680463907209,3.999200159968006e-4,0,0,0,0,0,1.999600079984003e-4,0,0.006598680263947213,0.02159568086382719,0,0.0027994401119776045,3.999200159968006e-4,0.34013197360527486,0.1757648470305972,0.008598280343931215,0.009398120375924813,0,0,0,0,0,0,1.999600079984003e-4,0,3.999200159968006e-4,0.0011997600479904018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,0,0,0,0,0,0,0,1.999600079984003e-4,3.999200159968006e-4,3.999200159968006e-4,0,3.999200159968006e-4,1.999600079984003e-4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0.34773045390921326,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,3.999200159968006e-4,0,0,0,0,0.09418116376724733,0.15156968606279,0,0,0,0,3.999200159968006e-4,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41931613677263285,0.43231353729252747,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023995200959807984,0.012997400519896006,0.02099580083983199,0.033793241351729564,0.023395320935812786,0,0.027794441111777576,0,0.02639472105578878,0,0.028794241151769574,0,0.024395120975804784,0.02099580083983199,0.014197160567886403,0.018396320735852796,0,0.022795440911817587,0,0.028994201159767974,0.03459308138372316,0.02079584083183359,0.019596080783843194,0.02659468106378718,0.013597280543891204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367126574685056,0,0.002199560087982403,0.002199560087982403,0.0017996400719856025,0,7.998400319936012e-4,0.0023995200959808036,1.999600079984003e-4,0.0015996800639872023,0,0.0023995200959808036,0,0.002199560087982403,0.05098980203959193,0,0,0.157968406318739,5.998800239952009e-4,0,0,0,3.999200159968006e-4,0,0,1.999600079984003e-4,0,7.998400319936012e-4,0,0.0023995200959808036,0.002199560087982403,0,0.023795240951809585,1.999600079984003e-4,0,0,0,0,0,0,0,0.027594481103779177,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,1.999600079984003e-4,0,0.002599480103979204,0,0,1.999600079984003e-4,0,0,0
0,9.998000399920016e-4,0,0,0,5.998800239952009e-4,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0.02659468106378718,0,0.002599480103979204,1.999600079984003e-4,5.998800239952009e-4,5.998800239952009e-4,0,0,3.999200159968006e-4,0.0027994401119776045,0,0.0019996000799840027,0,0.002999400119976005,0.16156768646271033,5.998800239952009e-4,3.999200159968006e-4,0.04419116176764634,0,7.998400319936012e-4,0.0017996400719856025,5.998800239952009e-4,7.998400319936012e-4,0,0,5.998800239952009e-4,0.004799040191961609,0,0,0,0.0023995200959808036,0,0.36772645470905113,0.0011997600479904018,5.998800239952009e-4,0,5.998800239952009e-4,0,9.998000399920016e-4,0,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003999200159968007,3.999200159968006e-4,5.998800239952009e-4,7.998400319936012e-4,0.0037992401519696068,0,1.999600079984003e-4,0.0017996400719856025,9.998000399920016e-4,0,9.998000399920016e-4,0,0,0,0.001399720055988802,5.998800239952009e-4,5.998800239952009e-4,0,0.0049990001999600095,0,0.003399320135972806,0.0045990801839632086,0.003399320135972806,0.0031993601279744054,0.0035992801439712063
0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,0.004399120175964808,0.0011997600479904018,0,0,0.018596280743851196,0.029794041191761572,0,0.004399120175964808,0.0157968406318736,0.03919216156768635,0.001399720055988802,0.0037992401519696068,0,0.024395120975804784,0.04499100179963994,9.998000399920016e-4,0.0155968806238752,0,1.999600079984003e-4,0.0019996000799840027,0.0027994401119776045,0,0,0.03679264147170556,0.0019996000799840027,0.4045190961807528,0,1.999600079984003e-4,0.0045990801839632086,3.999200159968006e-4,0,0,0,0.002999400119976005,1.999600079984003e-4,0,0,0,0.0023995200959808036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027994401119776045,5.998800239952009e-4,3.999200159968006e-4,0.001399720055988802,0.002999400119976005,0,7.998400319936012e-4,0.0011997600479904018,3.999200159968006e-4,0.003999200159968007,1.999600079984003e-4,9.998000399920016e-4,0.0023995200959808036,3.999200159968006e-4,7.998400319936012e-4,0.0015996800639872023,0.0023995200959808036,0.002999400119976005,0.003399320135972806,0,0.0011997600479904018,0.004199160167966408,9.998000399920016e-4,1.999600079984003e-4,0
0.0031993601279744054,0,0,0.006398720255948813,0.0011997600479904018,0.012597480503899207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035992801439712063,0.3821235752849344,0.0019996000799840027,0.09658068386322821,0,0,0,0,0,0.0049990001999600095,0,0,0,0,0,0,0,0,0,0,0.007598480303939215,0,0.013397320535892805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.022195560887822388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00539892021595681,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0.008598280343931215,0.39412117576483713,0.006198760247950412,0,0,0,0,0,9.998000399920016e-4,0,0.00519896020795841,0,0.0035992801439712063,0,0.0017996400719856025,0,0,0,0,0.0031993601279744054,0,0.00519896020795841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0023995200959808036,0,3.999200159968006e-4,0.0027994401119776045,0.0015996800639872023,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001399720055988802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3989202159567982,0.003999200159968007,0,0.002599480103979204,0.09518096380723937,0,0,0,0,0,0.00519896020795841,0,0.0017996400719856025,0,0,0,3.999200159968006e-4,0,0,0,0,0.007398520295940815,0,0.011997600479904008,0,0,0,0,0,0,9.998000399920016e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.999600079984003e-4,0,5.998800239952009e-4,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.0027994401119776045,0,0,0,3.999200159968006e-4,0,3.999200159968006e-4,0,0,0,0,0,0,0,0.011597680463907209,0.4093181363727139,0.0067986402719456135,0,0.005598880223955211,0,0,0,0,0,0.002599480103979204,0,0.0035992801439712063,0,9.998000399920016e-4,0,0,0,0,0,0,0.00539892021595681,0,0.002999400119976005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1331733653269366,0,0.16476704659068483,0.13137372525495095,0.11377724455109117,0.009998000399920012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,1.999600079984003e-4,0,0,0,0,0,0,0,0.027394521095780777,0.0049990001999600095,0.03059388122375517,0.00539892021595681,0,0,0,0,0,0,7.998400319936012e-4,0,0.0011997600479904018,0,0,0,0,0,0,0,0,0.003399320135972806,0,0.006398720255948813,0,0,0,0,0,0,0.027394521095780777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0.02079584083183359,0.0153969206158768,0.36652669466106086,0.019196160767846394,0,0.03599280143971196,0,0.02099580083983199,0,0.020395920815836792,0,0.02159568086382719,0.020195960807838392,0.019996000799839993,0.0167966406718656,0,0.017796440711857597,0,0.24775044991002354,0.04079184163167355,0.0157968406318736,0.010197960407918412,0.042191561687662346,0.019996000799839993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004799040191961609,0,0.002199560087982403,0.004799040191961609,0.00539892021595681,0,0.004199160167966408,0,0.0027994401119776045,0,0.004399120175964808,0,0.004799040191961609,0.002599480103979204,0.002199560087982403,0.0031993601279744054,0,0.0027994401119776045,0,0.004799040191961609,0.008398320335932815,0.002599480103979204,0.003399320135972806,0.003399320135972806,0.4809038192361335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.999600079984003e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007998400319936016,0.003999200159968007,0,0.007798440311937616,0.00519896020795841,0,0.01099780043991201,0,0.006398720255948813,0,0.007998400319936016,0,0.007798440311937616,0.006198760247950412,0.12157568486302903,0.08818236352729514,0,0.004399120175964808,0,0.005998800239952012,0.017796440711857597,0.01099780043991201,0.37872425514896196,0.009598080383923213,0.013997200559888004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32993401319735755,0.028794241151769574,0.02099580083983199,0,0.016996600679864,0,0.05058988202359513,0,0.02659468106378718,0,0.023795240951809585,0,0.019196160767846394,0.02679464107178558,0.027994401119775976,0.0157968406318736,0,0.017796440711857597,0,0.22295540891822113,0.052989402119575923,0.028594281143771175,0.0153969206158768,0.04019196160767835,0.02619476104779038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008798240351929614,0.011997600479904008,0.0049990001999600095,0.008798240351929614,0,0,0.009998000399920012,0,0.008398320335932815,0,0.005798840231953611,0,0.014197160567886403,0.014197160567886403,0.008998200359928014,0.012597480503899207,0,0.18916216756649043,0,0.009198160367926414,0.023195360927814386,0.19336132773445697,0.01079784043191361,0.0153969206158768,0.01099780043991201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.998000399920016e-4,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2099580083983247,0,0.21695660867826894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038392321535692754,0.018196360727854397,0.020195960807838392,0.047390521895620735,0.0165966806638672,0,0,0,0.02199560087982399,0,0.02199560087982399,0,0.027194561087782378,0.022395520895820788,0.024395120975804784,0.016996600679864,0,0.01119776044791041,0,0.04619076184763034,0.04499100179963994,0.02059588082383519,0.017796440711857597,0.42891421715655503,0.02559488102379518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4281143771245615,0,0.41551689662066366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013197360527894405,0.011997600479904008,0.009398120375924813,0.008598280343931215,0.008598280343931215,0,0.011397720455908809,0,0,0,0.08678264347130629,0,0.3235352929414094,0.09518096380723937,0.008198360327934416,0.006198760247950412,0,0.007398520295940815,0,0.01059788042391521,0.019996000799839993,0.008998200359928014,0.008998200359928014,0.009798040391921612,0.008798240351929614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0.37892421515696034,0,0,0,0.3605278944211095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.998800239952009e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018996200759847995,0.023195360927814386,0.014597080583883202,0.020395920815836792,0.008998200359928014,0,0.027194561087782378,0,0.07958408318336366,0,0,0,0.08878224355129036,0.36012797440511274,0.024195160967806384,0.013997200559888004,0,0.017796440711857597,0,0.024595080983803183,0.04439112177564474,0.02539492101579678,0.009998000399920012,0.0153969206158768,0.02179564087182559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20495900819836455,0,0.21075784843031833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167966406718656,0.0163967206558688,0.010397920415916811,0.0153969206158768,0.008798240351929614,0,0.014997000599880001,0,0.3895220955808744,0,0.08178364327134613,0,0,0.09158168366326805,0.011997600479904008,0.009598080383923213,0,0.008998200359928014,0,0.02099580083983199,0.03219356128774237,0.017796440711857597,0.01099780043991201,0.017796440711857597,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.998400319936012e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017396520695860798,0.015196960607878401,0.006998600279944014,0.01119776044791041,0.008998200359928014,0,0.014797040591881602,0,0.08938212357528558,0,0.3851229754049101,0,0.09398120375924893,0,0.013597280543891204,0.012197560487902407,0,0.009998000399920012,0,0.015196960607878401,0.027994401119775976,0.011997600479904008,0.011997600479904008,0.015996800639872,0.012997400519896006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006198760247950412,0.013997200559888004,0.13357328534293342,0.009598080383923213,0.014197160567886403,0,0.012797440511897606,0,0.007198560287942414,0,0.011997600479904008,0,0.01099780043991201,0.011797640471905608,0,0.39972005598879173,0,0.006398720255948813,0,0.007598480303939215,0.025194961007798382,0.010197960407918412,0.1329734053189382,0.007198560287942414,0.01059788042391521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011397720455908809,0.013197360527894405,0.1755648870225988,0.01079784043191361,0.013197360527894405,0,0.0167966406718656,0,0.007998400319936016,0,0.012397520495900807,0,0.016996600679864,0.015196960607878401,0.3839232153569198,0,0,0.006998600279944014,0,0.015196960607878401,0.027994401119775976,0.012197560487902407,0.15596880623875495,0.0153969206158768,0.014997000599880001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27154569086183095,0,0,0,0,0,0,0,0,0,0,0,0,0.27794441111777907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.999200159968006e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008198360327934416,0.009198160367926414,0.009598080383923213,0.0045990801839632086,0.2403519296140825,0,0.01119776044791041,0,0.006598680263947213,0,0.008398320335932815,0,0.0067986402719456135,0.00519896020795841,0.007198560287942414,0.006998600279944014,0,0,0,0.009598080383923213,0.018196360727854397,0.3239352129574062,0.006998600279944014,0.007998400319936016,0.009198160367926414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002199560087982403,0,0,0,7.998400319936012e-4,0,0,0,0,0,0.501699660067965,0,0,0,0,0,0,0,0,0,0,0.5142971405718628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
